Availability,Licence,OrphaCode,DisorderId,DisorderName,DisorderTypeId,DisorderType,DisorderGroupId,DisorderGroup,ExpertLink,PrevalenceListCount,PrevalenceGeographies,PrevalenceEntries
,,411593,23021,Insulin autoimmune syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411593,2,Worldwide; Europe,11263|23697|Cases/families|23718|Case(s)|||404.0|23844|Worldwide|25958|Validated|24111525[PMID]; 11264|23669|Point prevalence|23711|Value and class|23760|<1 / 1 000 000|0.017|23795|Europe|25958|Validated|ORPHANET
,,411602,23022,Hereditary late-onset Parkinson disease,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411602,1,Worldwide,10870|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25958|Validated|[EXPERT]
,,411629,23023,Infantile nephropathic cystinosis,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411629,2,Worldwide; Europe,11487|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25958|Validated|ORPHANET; 10918|23683|Prevalence at birth|23704|Class only|23739|1-9 / 1 000 000|0.0|23795|Europe|25958|Validated|[EXPERT]_12110740[PMID]
,,411493,23012,Pontocerebellar hypoplasia type 10,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411493,2,Worldwide; Worldwide,11240|23697|Cases/families|23718|Case(s)|||23.0|23844|Worldwide|25958|Validated|24766809[PMID]_24766810[PMID]; 11241|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_24766809[PMID]_24766810[PMID]
,,411777,23033,Generalized eruptive keratoacanthoma,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411777,2,Worldwide; Worldwide,10816|23697|Cases/families|23718|Case(s)|||40.0|23844|Worldwide|25958|Validated|25070745[PMID]; 10817|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_25070745[PMID]
,,411712,23032,Maternal riboflavin deficiency,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411712,2,Worldwide; Worldwide,11260|23697|Cases/families|23718|Case(s)|||2.0|23844|Worldwide|25958|Validated|21089064[PMID]_29122468[PMID]; 11261|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_21089064[PMID]_29122468[PMID]
,,411788,23034,Familial isolated trichomegaly,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411788,2,Worldwide; Worldwide,13173|23697|Cases/families|23725|Family(ies)|||2.0|23844|Worldwide|25958|Validated|24989505[PMID]; 13174|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_ 24989505[PMID]
,,411986,23037,Early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411986,2,Worldwide; Worldwide,11248|23697|Cases/families|23718|Case(s)|||3.0|23844|Worldwide|25958|Validated|24814191[PMID]; 11249|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_24814191[PMID]
,,412035,23039,13q12.3 microdeletion syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=412035,2,Worldwide; Worldwide,11236|23697|Cases/families|23718|Case(s)|||3.0|23844|Worldwide|25958|Validated|24664804[PMID]; 11237|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_24664804[PMID]
,,412022,23038,Facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=412022,2,Worldwide; Worldwide,11238|23697|Cases/families|23725|Family(ies)|||4.0|23844|Worldwide|25958|Validated|24768550[PMID]; 11239|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_24768550[PMID]
,,411641,23025,Ocular cystinosis,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411641,1,Worldwide,10941|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25965|Not yet validated|ORPHANET
,,411634,23024,Juvenile nephropathic cystinosis,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411634,2,Worldwide; Europe,11488|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25965|Not yet validated|ORPHANET; 10942|23683|Prevalence at birth|23704|Class only|23760|<1 / 1 000 000|0.0|23795|Europe|25958|Validated|[EXPERT]
,,411709,23031,Renal agenesis,21415,Morphological anomaly,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411709,2,Worldwide; Worldwide,11486|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25958|Validated|ORPHANET_24370773[PMID]; 10940|23683|Prevalence at birth|23704|Class only|23732|1-5 / 10 000|0.0|23844|Worldwide|25958|Validated|24370773[PMID]
,,411703,23030,Pulmonary non-tuberculous mycobacterial infection,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=411703,1,Europe,12661|23669|Point prevalence|23711|Value and class|23746|1-9 / 100 000|6.0|23795|Europe|25958|Validated|European Medicines Agency 2014[OTHER]
,,371428,22539,Multicentric osteolysis-nodulosis-arthropathy spectrum,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=371428,2,Worldwide; Worldwide,10972|23697|Cases/families|23718|Case(s)|||50.0|23844|Worldwide|25958|Validated|[EXPERT]; 10973|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25958|Validated|[EXPERT]
,,371364,22538,Hypotonia-speech impairment-severe cognitive delay syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=371364,1,Worldwide,10507|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25965|Not yet validated|23749988[PMID]_24075186[PMID]
,,391673,22640,Necrotizing enterocolitis,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391673,1,Worldwide,11980|23669|Point prevalence|23711|Value and class|23732|1-5 / 10 000|45.0|23844|Worldwide|25958|Validated|European Medicines Agency 2015[OTHER]
,,391677,22641,Short stature-optic atrophy-Pelger-Huët anomaly syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391677,2,Worldwide; Worldwide,10549|23697|Cases/families|23718|Case(s)|||39.0|23844|Worldwide|25958|Validated|20577004[PMID]_26286438[PMID]_29955634[PMID]_27789416[PMID]; 10550|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_20577004[PMID]_29955634[PMID]_27789416[PMID]
,,391474,22625,Frontorhiny,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391474,1,Worldwide,11325|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25965|Not yet validated|ORPHANET
,,391504,22631,Transient neonatal myasthenia gravis,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391504,1,Worldwide,10800|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391497,22630,Juvenile myasthenia gravis,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391497,1,Worldwide,10799|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391490,22629,Adult-onset myasthenia gravis,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391490,5,Serbia; Serbia; United States; United Kingdom; Europe,10543|23669|Point prevalence|23711|Value and class|23732|1-5 / 10 000|31.8|25223|Serbia|25958|Validated|23363926[PMID]; 10544|23676|Annual incidence|23711|Value and class|23746|1-9 / 100 000|1.33|25223|Serbia|25958|Validated|23363926[PMID]; 10810|23669|Point prevalence|23711|Value and class|23732|1-5 / 10 000|17.0|25482|United States|25958|Validated|[EXPERT]_ORPHANET; 10811|23669|Point prevalence|23711|Value and class|23732|1-5 / 10 000|28.0|25475|United Kingdom|25958|Validated|[EXPERT]_ORPHANET; 10812|23669|Point prevalence|23704|Class only|23732|1-5 / 10 000|0.0|23795|Europe|25958|Validated|ORPHANET
,,391487,22628,STAT1-related autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391487,2,Worldwide; Europe,10542|23697|Cases/families|23718|Case(s)|||5.0|23844|Worldwide|25958|Validated|23534974[PMID]; 10692|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23795|Europe|25958|Validated|ORPHANET_23534974[PMID]
,,391646,22635,Feingold syndrome type 2,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391646,2,Worldwide; Worldwide,10547|23697|Cases/families|23718|Case(s)|||7.0|23844|Worldwide|25958|Validated|28159702[PMID]; 10548|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_28159702[PMID]
,,391641,22634,Feingold syndrome type 1,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391641,2,Worldwide; Worldwide,10545|23697|Cases/families|23718|Case(s)|||120.0|23844|Worldwide|25958|Validated|[EXPERT]; 10546|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391665,22639,Homozygous familial hypercholesterolemia,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391665,6,Japan; Worldwide; Spain; Denmark; Netherlands; Germany,17280|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.5842|24621|Japan|25958|Validated|21146822[PMID]; 10890|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.3194|23844|Worldwide|25958|Validated|31947532[PMID]_32439005[PMID]_ORPHANET; 13201|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.22|25293|Spain|25958|Validated|27784735[PMID]; 13202|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.625|24264|Denmark|25958|Validated|23956253[PMID]; 13203|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.33|24936|Netherlands|25958|Validated|24585268[PMID]; 13204|23669|Point prevalence|23711|Value and class|23739|1-9 / 1 000 000|0.125|24418|Germany|25958|Validated|23662069[PMID]
,,391655,22637,Off-periods in Parkinson disease not responding to oral treatment,21429,Particular clinical situation in a disease or syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391655,1,Europe,12923|23669|Point prevalence|23711|Value and class|23746|1-9 / 100 000|4.15|23795|Europe|25958|Validated|European Medicines Agency 2004[OTHER]
,,391343,22608,Fatal post-viral neurodegenerative disorder,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391343,2,Worldwide; Worldwide,10518|23697|Cases/families|23718|Case(s)|||2.0|23844|Worldwide|25958|Validated|23443029[PMID]; 10519|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391348,22609,Growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391348,2,Worldwide; Worldwide,10520|23697|Cases/families|23718|Case(s)|||2.0|23844|Worldwide|25958|Validated|24119684[PMID]; 10521|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391351,22610,SURF1-related Charcot-Marie-Tooth disease type 4,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391351,2,Worldwide; Worldwide,10522|23697|Cases/families|23718|Case(s)|||3.0|23844|Worldwide|25958|Validated|24027061[PMID]; 10523|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391366,22611,Growth retardation-mild developmental delay-chronic hepatitis syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391366,2,Worldwide; Worldwide,10524|23697|Cases/families|23718|Case(s)|||2.0|23844|Worldwide|25958|Validated|23908464[PMID]; 10525|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391372,22612,FOXP1 Syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391372,2,Worldwide; Worldwide,10526|23697|Cases/families|23718|Case(s)|||48.0|23844|Worldwide|25958|Validated|28735298[PMID]; 10527|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_28735298[PMID]
,,391376,22613,Congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391376,2,Worldwide; Worldwide,10528|23697|Cases/families|23718|Case(s)|||20.0|23844|Worldwide|25958|Validated|28776279[PMID]; 10529|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_28776279[PMID]
,,391384,22615,Familial episodic pain syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391384,1,Europe,10691|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23795|Europe|25965|Not yet validated|ORPHANET
,,391389,22616,Familial episodic pain syndrome with predominantly upper body involvement,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391389,2,Worldwide; Worldwide,10530|23697|Cases/families|23718|Case(s)|||21.0|23844|Worldwide|25958|Validated|24207120[PMID]_23115331[PMID]_20547126[PMID]; 10531|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391392,22617,Familial episodic pain syndrome with predominantly lower limb involvement,21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391392,2,Worldwide; Worldwide,10532|23697|Cases/families|23718|Case(s)|||28.0|23844|Worldwide|25958|Validated|21698661[PMID]; 10533|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391397,22618,Hereditary sensory and autonomic neuropathy type 7,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391397,2,Worldwide; Worldwide,10534|23697|Cases/families|23718|Case(s)|||3.0|23844|Worldwide|25958|Validated|24036948[PMID]_24813307[PMID]; 10535|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391408,22619,Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391408,2,Worldwide; Worldwide,10536|23697|Cases/families|23718|Case(s)|||8.0|23844|Worldwide|25958|Validated|25053765[PMID]_26159176[PMID]; 10537|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_25053765[PMID]_26159176[PMID]
,,391411,22620,Atypical juvenile parkinsonism,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391411,2,Worldwide; Worldwide,10538|23697|Cases/families|23725|Family(ies)|||6.0|23844|Worldwide|25958|Validated|25085748[PMID]; 10539|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391417,22621,HSD10 disease,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391417,2,Worldwide; Worldwide,13296|23697|Cases/families|23718|Case(s)|||37.0|23844|Worldwide|25958|Validated|27306202[PMID]_27295195[PMID]; 13297|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_27306202[PMID]_27295195[PMID]
,,391457,22623,"HSD10 disease, neonatal type",21450,Clinical subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391457,2,Worldwide; Worldwide,10540|23697|Cases/families|23718|Case(s)|||3.0|23844|Worldwide|25958|Validated|22127393[PMID]; 10541|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391307,22601,Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome,21401,Malformation syndrome,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391307,2,Worldwide; Worldwide,10508|23697|Cases/families|23718|Case(s)|||3.0|23844|Worldwide|25958|Validated|23956177[PMID]; 10509|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391316,22603,TNK2-related epilepsy with severe cognitive regression,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391316,2,Worldwide; Worldwide,10510|23697|Cases/families|23718|Case(s)|||3.0|23844|Worldwide|25958|Validated|23686771[PMID]; 10511|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391327,22605,X-linked calvarial hyperostosis,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391327,2,Worldwide; Worldwide,10514|23697|Cases/families|23725|Family(ies)|||1.0|23844|Worldwide|25958|Validated|24145306[PMID]; 10515|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET
,,391320,22604,East Texas bleeding disorder,21443,Etiological subtype,36554,Subtype of disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391320,2,Worldwide; Worldwide,10512|23697|Cases/families|23718|Case(s)|||19.0|23844|Worldwide|25958|Validated|23979162[PMID]_25634741[PMID]; 10513|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_25634741[PMID]
,,391330,22606,X-linked osteoporosis with fractures,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=391330,2,Worldwide; Worldwide,10516|23697|Cases/families|23725|Family(ies)|||8.0|23844|Worldwide|25958|Validated|24088043[PMID]_24616189[PMID]_25209159[PMID]; 10517|23669|Point prevalence|23704|Class only|23760|<1 / 1 000 000|0.0|23844|Worldwide|25958|Validated|ORPHANET_24088043[PMID]_24616189[PMID]_25209159[PMID]
,,398063,22719,Refractory celiac disease,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=398063,1,Worldwide,11062|23669|Point prevalence|23704|Class only|23774|Unknown|0.0|23844|Worldwide|25958|Validated|23609613[PMID]
,,398058,22718,Squamous cell carcinoma of the penis,21394,Disease,36547,Disorder,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=398058,24,Europe; Netherlands; Austria; Belgium; Bulgaria; Croatia; Czech Republic; Estonia; Finland; Germany; Iceland; Ireland; Italy; Latvia; Lithuania; Malta; Norway; Poland; Portugal; Slovakia; Slovenia; Spain; Switzerland; United Kingdom,11060|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.57|23795|Europe|25958|Validated|22119351[PMID]_RARECARE Surveillance of Rare Cancers in Europe 2003[OTHER]; 11061|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.612|24936|Netherlands|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15820|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.491|23956|Austria|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15821|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.605|24005|Belgium|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15822|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.516|24089|Bulgaria|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15823|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.423|24236|Croatia|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15824|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.684|24257|Czech Republic|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15825|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.6|24327|Estonia|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15826|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.426|24362|Finland|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15827|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.638|24418|Germany|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15828|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.682|24551|Iceland|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15829|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.475|24586|Ireland|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15830|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.606|24607|Italy|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15831|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.552|24698|Latvia|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15832|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.517|24740|Lithuania|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15833|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.628|24803|Malta|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15834|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.744|25006|Norway|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15835|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.396|25083|Poland|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15836|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.745|25090|Portugal|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15837|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.499|25251|Slovakia|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15838|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.45|25258|Slovenia|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15839|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.791|25293|Spain|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15840|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.597|25342|Switzerland|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]; 15841|23676|Annual incidence|23711|Value and class|23739|1-9 / 1 000 000|0.691|25475|United Kingdom|25958|Validated|RARECARE surveillance of rare cancers in Europe[OTHER]
